4.187190483324229717e+01,1.252031682059168816e+01
4.187189368531107903e+01,1.252029594965279102e+01
4.187187415547668934e+01,1.252027382142841816e+01
4.187185102142393589e+01,1.252025345340371132e+01
4.187183023430407047e+01,1.252023643814027309e+01
4.187181062065064907e+01,1.252021808177232742e+01
4.187178765423595905e+01,1.252019804902374744e+01
4.187176502309739590e+01,1.252017701044678688e+01
4.187174146994948387e+01,1.252015957608819008e+01
4.187171154655516148e+01,1.252014867961406708e+01
4.187168422155082226e+01,1.252013166435062885e+01
4.187166016548871994e+01,1.252011347562074661e+01
4.187164189293980598e+01,1.252009126357734203e+01
4.187162353657186031e+01,1.252006963826715946e+01
4.187160157598555088e+01,1.252005103044211864e+01
4.187159168533980846e+01,1.252001817338168621e+01
4.187157584354281425e+01,1.251998959109187126e+01
4.187155455350875854e+01,1.251997584477066994e+01
4.187153795734047890e+01,1.251995497383177280e+01
4.187152261845767498e+01,1.251993443816900253e+01
4.187150535173714161e+01,1.251991205848753452e+01
4.187148565426468849e+01,1.251990065909922123e+01
4.187146302312612534e+01,1.251988967880606651e+01
4.187144433148205280e+01,1.251986746676266193e+01
4.187142237089574337e+01,1.251984592527151108e+01
4.187140124849975109e+01,1.251982773654162884e+01
4.187138951383531094e+01,1.251980049535632133e+01
4.187137098982930183e+01,1.251978138461709023e+01
4.187135858461260796e+01,1.251974970102310181e+01
4.187133855186402798e+01,1.251972271129488945e+01
4.187131952494382858e+01,1.251969739794731140e+01
4.187130209058523178e+01,1.251967711374163628e+01
4.187128147110342979e+01,1.251966093666851521e+01
4.187125967815518379e+01,1.251964316703379154e+01
4.187123763374984264e+01,1.251962380483746529e+01
4.187121684662997723e+01,1.251960368826985359e+01
4.187119614332914352e+01,1.251958080567419529e+01
4.187117426656186581e+01,1.251956622116267681e+01
4.187115649692714214e+01,1.251954409293830395e+01
4.187113772146403790e+01,1.251952129416167736e+01
4.187111768871545792e+01,1.251949732191860676e+01
4.187109849415719509e+01,1.251947368495166302e+01
4.187108005397021770e+01,1.251945038326084614e+01
4.187105976976454258e+01,1.251942615956068039e+01
4.187103973701596260e+01,1.251940176822245121e+01
4.187102280557155609e+01,1.251937427558004856e+01
4.187101257964968681e+01,1.251934368163347244e+01
4.187099749222397804e+01,1.251931736245751381e+01
4.187098022550344467e+01,1.251929548569023609e+01
4.187096580862998962e+01,1.251927293837070465e+01
4.187094837427139282e+01,1.251925240270793438e+01
4.187093253247439861e+01,1.251923345960676670e+01
4.187091509811580181e+01,1.251921359449625015e+01
4.187089322134852409e+01,1.251919389702379704e+01
4.187087402679026127e+01,1.251917134970426559e+01
4.187086463905870914e+01,1.251914285123348236e+01
4.187084837816655636e+01,1.251912097446620464e+01
4.187083027325570583e+01,1.251910161226987839e+01
4.187080998905003071e+01,1.251908442936837673e+01
4.187078962102532387e+01,1.251906850375235081e+01
4.187077092938125134e+01,1.251904989592730999e+01
4.187075123190879822e+01,1.251902827061712742e+01
4.187072901986539364e+01,1.251901226118206978e+01
4.187070270068943501e+01,1.251900195144116879e+01
4.187068006955087185e+01,1.251898510381579399e+01
4.187065710313618183e+01,1.251897018402814865e+01
4.187063614837825298e+01,1.251895233057439327e+01
4.187061234377324581e+01,1.251893891952931881e+01
4.187058778479695320e+01,1.251892928034067154e+01
4.187056900933384895e+01,1.251891234889626503e+01
4.187054579146206379e+01,1.251889927312731743e+01
4.187052165158092976e+01,1.251888594590127468e+01
4.187049717642366886e+01,1.251887295395135880e+01
4.187044856138527393e+01,1.251884504221379757e+01
4.187042056582868099e+01,1.251883825287222862e+01
4.187040028162300587e+01,1.251882106997072697e+01
4.187038033269345760e+01,1.251879827119410038e+01
4.187036264687776566e+01,1.251877262257039547e+01
4.187034755945205688e+01,1.251874102279543877e+01
4.187033272348344326e+01,1.251870942302048206e+01
4.187031964771449566e+01,1.251866843551397324e+01
4.187030523084104061e+01,1.251863650046288967e+01
4.187029324471950531e+01,1.251859735697507858e+01
4.187026164494454861e+01,1.251853382214903831e+01
4.187024773098528385e+01,1.251850616186857224e+01
4.187023834325373173e+01,1.251847573556005955e+01
4.187022862024605274e+01,1.251844656653702259e+01
4.187022048979997635e+01,1.251841421239078045e+01
4.187021411955356598e+01,1.251838060095906258e+01
4.187020255252718925e+01,1.251835243776440620e+01
4.187019433826208115e+01,1.251832284964621067e+01
4.187018478289246559e+01,1.251829686574637890e+01
4.187017103657126427e+01,1.251826912164688110e+01
4.187015527859330177e+01,1.251823911443352699e+01
4.187014865688979626e+01,1.251820365898311138e+01
4.187014253810048103e+01,1.251817080192267895e+01
4.187013491056859493e+01,1.251813828013837337e+01
4.187012820504605770e+01,1.251810810528695583e+01
4.187011873349547386e+01,1.251808145083487034e+01
4.187010565772652626e+01,1.251804834231734276e+01
4.187009258195757866e+01,1.251801867038011551e+01
4.187007791362702847e+01,1.251799293793737888e+01
4.187007514759898186e+01,1.251795806922018528e+01
4.187006659805774689e+01,1.251792177557945251e+01
4.187007321976125240e+01,1.251788606867194176e+01
4.187006240710616112e+01,1.251785949803888798e+01
4.187004983425140381e+01,1.251783544197678566e+01
4.187003776431083679e+01,1.251780685968697071e+01
4.187002728693187237e+01,1.251777400262653828e+01
4.187001555226743221e+01,1.251774223521351814e+01
4.187000222504138947e+01,1.251771382056176662e+01
4.186998655088245869e+01,1.251768808811903000e+01
4.186997263692319393e+01,1.251766009256243706e+01
4.186995210126042366e+01,1.251763712614774704e+01
4.186993441544473171e+01,1.251761726103723049e+01
4.186991647817194462e+01,1.251759312115609646e+01
4.186989611014723778e+01,1.251757518388330936e+01
4.186987616121768951e+01,1.251755657605826855e+01
4.186985621228814125e+01,1.251753771677613258e+01
4.186983668245375156e+01,1.251752606593072414e+01
4.186981949955224991e+01,1.251751089468598366e+01
4.186980114318430424e+01,1.251749714836478233e+01
4.186978203244507313e+01,1.251748155802488327e+01
4.186976350843906403e+01,1.251746772788465023e+01
4.186974305659532547e+01,1.251745473593473434e+01
4.186971950344741344e+01,1.251743914559483528e+01
4.186969611793756485e+01,1.251742154359817505e+01
4.186967658810317516e+01,1.251740897074341774e+01
4.186965638771653175e+01,1.251739698462188244e+01
4.186963333748281002e+01,1.251738491468131542e+01
4.186961179599165916e+01,1.251737217418849468e+01
4.186958882957696915e+01,1.251736203208565712e+01
4.186956762336194515e+01,1.251735230907797813e+01
4.186954616568982601e+01,1.251734174787998199e+01
4.186952873133122921e+01,1.251732649281620979e+01
4.186950408853590488e+01,1.251732129603624344e+01
4.186948690563440323e+01,1.251731199212372303e+01
4.186946075409650803e+01,1.251731048338115215e+01
4.186943200416862965e+01,1.251731283031404018e+01
4.186940358951687813e+01,1.251731760799884796e+01
4.186937710270285606e+01,1.251732205040752888e+01
4.186935237608850002e+01,1.251731718890368938e+01
4.186932396143674850e+01,1.251732314005494118e+01
4.186930418014526367e+01,1.251731978729367256e+01
4.186929437331855297e+01,1.251730486750602722e+01
4.186928833834826946e+01,1.251727536320686340e+01
4.186926855705678463e+01,1.251722641289234161e+01
4.186925657093524933e+01,1.251719062216579914e+01
4.186925472691655159e+01,1.251715776510536671e+01
4.186926537193357944e+01,1.251713102683424950e+01
4.186928180046379566e+01,1.251710847951471806e+01
4.186929102055728436e+01,1.251708081923425198e+01
4.186930568888783455e+01,1.251705751754343510e+01
4.186932245269417763e+01,1.251703161746263504e+01
4.186933577992022038e+01,1.251698928885161877e+01
4.186935262754559517e+01,1.251695249229669571e+01
4.186937282793223858e+01,1.251692684367299080e+01
4.186939847655594349e+01,1.251689407043159008e+01
4.186942278407514095e+01,1.251686548814177513e+01
4.186944809742271900e+01,1.251683874987065792e+01
4.186947374604642391e+01,1.251681888476014137e+01
4.186949721537530422e+01,1.251678803935647011e+01
4.186951565556228161e+01,1.251674990169703960e+01
4.186953132972121239e+01,1.251670380122959614e+01
4.186954834498465061e+01,1.251666465774178505e+01
4.186956686899065971e+01,1.251663557253777981e+01
4.186958136968314648e+01,1.251660137437283993e+01
4.186959360726177692e+01,1.251656742766499519e+01
4.186960676684975624e+01,1.251653549261391163e+01
4.186962101608514786e+01,1.251651604659855366e+01
4.186963736079633236e+01,1.251649710349738598e+01
4.186965613625943661e+01,1.251648033969104290e+01
4.186967457644641399e+01,1.251646282151341438e+01
4.186969729140400887e+01,1.251644873991608620e+01
4.186972252093255520e+01,1.251643348485231400e+01
4.186974531970918179e+01,1.251641613431274891e+01
4.186976543627679348e+01,1.251640213653445244e+01
4.186978597193956375e+01,1.251638579182326794e+01
4.186980525031685829e+01,1.251636341214179993e+01
4.186982218176126480e+01,1.251633801497519016e+01
4.186984053812921047e+01,1.251631278544664383e+01
4.186986199580132961e+01,1.251629116013646126e+01
4.186988353729248047e+01,1.251627146266400814e+01
4.186990449205040932e+01,1.251625293865799904e+01
4.186992343515157700e+01,1.251623215153813362e+01
4.186994120478630066e+01,1.251620809547603130e+01
4.186997758224606514e+01,1.251615813933312893e+01
4.186997758224606514e+01,1.251615813933312893e+01
4.186999493278563023e+01,1.251613408327102661e+01
4.187001345679163933e+01,1.251611027866601944e+01
4.187003089115023613e+01,1.251608798280358315e+01
4.187005218118429184e+01,1.251606887206435204e+01
4.187007405795156956e+01,1.251604984514415264e+01
4.187009626999497414e+01,1.251602989621460438e+01
4.187011999078094959e+01,1.251601455733180046e+01
4.187014572322368622e+01,1.251600198447704315e+01
4.187016868963837624e+01,1.251599167473614216e+01
4.187019106931984425e+01,1.251598002389073372e+01
4.187021110206842422e+01,1.251596518792212009e+01
4.187023482285439968e+01,1.251595227979123592e+01
4.187025443650782108e+01,1.251594314351677895e+01
4.187027438543736935e+01,1.251593316905200481e+01
4.187029215507209301e+01,1.251591850072145462e+01
4.187030665576457977e+01,1.251590400002896786e+01
4.187032325193285942e+01,1.251589645631611347e+01
4.187033926136791706e+01,1.251589469611644745e+01
4.187035443261265755e+01,1.251589779742062092e+01
4.187036750838160515e+01,1.251589612103998661e+01
4.187038058415055275e+01,1.251589469611644745e+01
4.187039257027208805e+01,1.251588824205100536e+01
4.187041050754487514e+01,1.251588790677487850e+01
4.187042509205639362e+01,1.251588229089975357e+01
4.187043548561632633e+01,1.251587424427270889e+01
4.187044830992817879e+01,1.251586175523698330e+01
4.187046163715422153e+01,1.251585144549608231e+01
4.187047295272350311e+01,1.251583652570843697e+01
4.187048602849245071e+01,1.251582244411110878e+01
4.187050195410847664e+01,1.251581230200827122e+01
4.187052257359027863e+01,1.251580408774316311e+01
4.187054797075688839e+01,1.251579537056386471e+01
4.187057822942733765e+01,1.251578556373715401e+01
4.187061175704002380e+01,1.251577567309141159e+01
4.187063715420663357e+01,1.251575589179992676e+01
4.187065894715487957e+01,1.251573854126036167e+01
4.187067730352282524e+01,1.251572705805301666e+01
4.187069322913885117e+01,1.251571691595017910e+01
4.187071099877357483e+01,1.251570551656186581e+01
4.187073153443634510e+01,1.251569436863064766e+01
4.187078023329377174e+01,1.251566855236887932e+01
4.187080646865069866e+01,1.251565162092447281e+01
4.187083312310278416e+01,1.251563762314617634e+01
4.187087017111480236e+01,1.251563267782330513e+01
4.187088609673082829e+01,1.251562555320560932e+01
4.187089640647172928e+01,1.251561088487505913e+01
4.187091342173516750e+01,1.251558666117489338e+01
4.187095030210912228e+01,1.251556746661663055e+01
4.187098014168441296e+01,1.251554852351546288e+01
4.187100118026137352e+01,1.251553293317556381e+01
4.187101484276354313e+01,1.251551273278892040e+01
4.187104853801429272e+01,1.251549303531646729e+01
4.187106412835419178e+01,1.251547283492982388e+01
4.187108374200761318e+01,1.251545280218124390e+01
4.187110268510878086e+01,1.251543486490845680e+01
4.187112229876220226e+01,1.251542044803500175e+01
4.187114266678690910e+01,1.251541030593216419e+01
4.187115733511745930e+01,1.251540360040962696e+01
4.187118675559759140e+01,1.251541206613183022e+01
4.187122162431478500e+01,1.251542170532047749e+01
4.187124207615852356e+01,1.251541122794151306e+01
4.187126646749675274e+01,1.251539723016321659e+01
4.187128867954015732e+01,1.251538138836622238e+01
4.187130410224199295e+01,1.251537158153951168e+01
4.187132262624800205e+01,1.251535733230412006e+01
4.187133779749274254e+01,1.251534308306872845e+01
4.187135070562362671e+01,1.251533000729978085e+01
4.187136126682162285e+01,1.251531718298792839e+01
4.187136579304933548e+01,1.251530553214251995e+01
4.187137275002896786e+01,1.251529421657323837e+01
4.187138406559824944e+01,1.251528164371848106e+01
4.187140133231878281e+01,1.251526672393083572e+01
4.187141658738255501e+01,1.251525230705738068e+01
4.187142396345734596e+01,1.251523872837424278e+01
4.187143410556018353e+01,1.251523571088910103e+01
4.187144156545400620e+01,1.251523495651781559e+01
4.187144609168171883e+01,1.251523353159427643e+01
4.187146184965968132e+01,1.251523277722299099e+01
4.187149093486368656e+01,1.251521961763501167e+01
4.187150962650775909e+01,1.251520494930446148e+01
4.187150962650775909e+01,1.251520494930446148e+01
4.187151993624866009e+01,1.251519338227808475e+01
4.187153091654181480e+01,1.251518064178526402e+01
4.187157374806702137e+01,1.251515801064670086e+01
4.187160769477486610e+01,1.251513646915555000e+01
